network_id,rotation_index,split,order,c2_rel17,c4_rel17,c8_rel17,c12_rel17,cos12_17,late_rel,jack_cv,probe_late_rel_weighted,c17_ratio
5005,0,development,bit_reversal,1.7083747209112317,1.5974678437507603,0.6876180515095727,0.48176340732143685,0.913082654872764,0.48176340732143685,0.2617535194814918,0.5404967880615342,1.8701276188981741
5005,1,development,natural,2.914750993872921,2.253274224419158,1.7303902116186558,0.631976878186421,0.8828918050374639,0.631976878186421,0.2449880361195646,0.6203308276147115,0.9453555303670808
5005,1,development,reverse,3.331143701886819,1.9413336953213747,1.8418782125879296,0.6773973844177954,0.7992917255209983,0.6773973844177954,0.2449880361195646,0.7130761525427867,0.9453555303670808
5005,1,development,endpoint_interleave,4.372344952303288,2.0450044978812416,1.3556645511976515,0.8204747759554147,0.7391434601523362,0.8204747759554147,0.2449880361195646,0.6616333547475154,0.9453555303670808
5005,1,development,geometry_maximin,2.914750993872921,2.253274224419158,1.7303902116186558,0.631976878186421,0.8828918050374639,0.631976878186421,0.2449880361195646,0.6203308276147115,0.9453555303670808
5005,1,development,bit_reversal,4.372344952303288,3.072525726396598,1.2514284083402987,1.0001609155051825,0.48739064872853916,1.0001609155051825,0.2449880361195646,0.8651477556170355,0.9453555303670808
5005,2,development,natural,2.4939401455257055,1.4467895166857998,0.7776784961436572,0.33216012653701565,0.9556737426596708,0.33216012653701565,0.27233300981974295,0.5248137957227638,0.7758765864417567
5005,2,development,reverse,1.577855283633039,0.6528762251506212,0.627955469970692,0.4732606737794683,0.8909746087540555,0.4732606737794683,0.27233300981974295,0.6924761206343554,0.7758765864417567
5005,2,development,endpoint_interleave,3.3583704012587945,1.415826920690684,0.7420113263746606,0.5125564786031375,0.9736847417468074,0.5125564786031375,0.27233300981974295,0.5937770867526109,0.7758765864417567
5005,2,development,geometry_maximin,2.4939401455257055,1.4467895166857998,0.7776784961436572,0.33216012653701565,0.9556737426596708,0.33216012653701565,0.27233300981974295,0.5248137957227638,0.7758765864417567
5005,2,development,bit_reversal,3.3583704012587945,1.4808653054311405,0.6743327972695236,0.39504129171212465,0.9274266185296942,0.39504129171212465,0.27233300981974295,0.572149841384223,0.7758765864417567
5006,0,development,natural,3.722713295746802,2.391932737219212,0.9903669611209542,0.52255300764739,0.966761096365145,0.52255300764739,0.25572177421257125,0.4772083853417417,1.3153156925586478
5006,0,development,reverse,1.8175626813991845,1.1942893506060115,1.0360854411604934,0.8259333065782588,0.5717637806416851,0.8259333065782588,0.25572177421257125,0.7224888635114081,1.3153156925586478
5006,0,development,endpoint_interleave,3.6893060198640573,2.0024532525214482,0.8657610108745231,0.5493259370792489,0.8685621931468538,0.5493259370792489,0.25572177421257125,0.5304158853338725,1.3153156925586478
5006,0,development,geometry_maximin,3.722713295746802,2.391932737219212,0.9903669611209542,0.52255300764739,0.966761096365145,0.52255300764739,0.25572177421257125,0.4772083853417417,1.3153156925586478
5006,0,development,bit_reversal,3.6893060198640573,2.251410953860231,1.1243851251233867,0.6639856028834797,0.9157316916545489,0.6639856028834797,0.25572177421257125,0.5384641218568637,1.3153156925586478
5006,1,development,natural,3.0724722245669684,2.005149579699642,0.8563096025229108,0.6250456284389507,0.8613071148807391,0.6250456284389507,0.3149532344867504,0.5772930338885742,0.8628747749147059
5006,1,development,reverse,1.7788740840485113,1.7590769802122734,0.9174705226570873,0.9126558633807728,0.6045843443740707,0.9126558633807728,0.3149532344867504,0.6177268071330976,0.8628747749147059
5006,1,development,endpoint_interleave,4.036128222223329,1.5946464383837153,0.8669786560553623,1.1370115896903552,0.8135843123717129,1.1370115896903552,0.3149532344867504,0.8601678337167005,0.8628747749147059
5006,1,development,geometry_maximin,3.0724722245669684,2.005149579699642,0.8563096025229108,0.6250456284389507,0.8613071148807391,0.6250456284389507,0.3149532344867504,0.5772930338885742,0.8628747749147059
5006,1,development,bit_reversal,4.036128222223329,2.697079320832866,1.1522440859655136,0.8802204327128116,0.5983648631814252,0.8802204327128116,0.3149532344867504,0.7858137536079854,0.8628747749147059
5006,2,development,natural,1.1062405629715732,1.127872707188883,0.5628789525414033,0.45236297401630704,0.9702560625749158,0.45236297401630704,0.25863041512931223,0.4831923986865678,1.0651294332608365
5006,2,development,reverse,1.8879841199882408,1.04688152083334,0.524887324910991,0.32905672009870507,0.9723174589971171,0.32905672009870507,0.25863041512931223,0.4936357750039138,1.0651294332608365
5006,2,development,endpoint_interleave,1.8460265111783125,1.3682264769762271,0.8736000596364711,0.5448638626691232,0.83979484365887,0.5448638626691232,0.25863041512931223,0.6501992865343105,1.0651294332608365
5006,2,development,geometry_maximin,1.1062405629715732,1.127872707188883,0.5628789525414033,0.45236297401630704,0.9702560625749158,0.45236297401630704,0.25863041512931223,0.4831923986865678,1.0651294332608365
5006,2,development,bit_reversal,1.8460265111783125,1.1365594844167353,0.42647809618965166,0.43949076585575314,0.9415901311475915,0.43949076585575314,0.25863041512931223,0.4539194239160471,1.0651294332608365
5007,0,development,natural,2.5956066208024886,0.8666951782245329,2.016241158769611,1.1303572010879817,0.47203292245725154,1.1303572010879817,0.3383503958160839,1.133284588295593,2.2101153574433297
