adjusted_score,approximation_max_abs_vs_baseline,approximation_mse_vs_baseline,candidate,effective_compute,fallback,index,kink_counts_json,name,predicted_cost_ratio,raw_final_mse,residual_wall_time_s,selected_depth,timings_json,tracked_flops
1.8890359654240424e-07,,,baseline,176582102124.6878,False,51,[],brittney-massey,1.0,2.909795366647768e-07,0.05675286636687815,0,"{""final_reduction_s"": 0.004880125168710947, ""full_propagation_s"": 19.34220104198903}",170906815488
1.811835118713639e-07,,,baseline,175603439748.39575,False,52,[],elaine-lopez,1.0,2.806432225907534e-07,0.04696624260395765,0,"{""final_reduction_s"": 0.005068666068837047, ""full_propagation_s"": 16.54087887494825}",170906815488
6.51798566594474e-07,,,baseline,175969320904.57208,False,53,[],alexandra-reid,1.0,1.0075006779723872e-06,0.05062505416572094,0,"{""final_reduction_s"": 0.004369292175397277, ""full_propagation_s"": 16.670625291997567}",170906815488
3.0057811308981624e-07,,,baseline,174790989254.70987,False,54,[],desiree-maynard,1.0,4.67742914603517e-07,0.03884173766709864,0,"{""final_reduction_s"": 0.004664209205657244, ""full_propagation_s"": 16.99984229193069}",170906815488
9.160042174977533e-08,,,baseline,175023622527.82712,False,55,[],tyler-garcia,1.0,1.4235401116770733e-07,0.041168070398271084,0,"{""final_reduction_s"": 0.004607500042766333, ""full_propagation_s"": 17.819845624966547}",170906815488
1.3447027963653376e-07,,,baseline,174204048114.93732,False,56,[],thomas-smith,1.0,2.09960195856097e-07,0.0329723262693733,0,"{""final_reduction_s"": 0.004281584173440933, ""full_propagation_s"": 16.47917929198593}",170906815488
1.4860002800475674e-07,,,baseline,174914073567.94604,False,57,[],ashley-smith,1.0,2.3108036301946187e-07,0.04007258079946041,0,"{""final_reduction_s"": 0.0047211251221597195, ""full_propagation_s"": 16.290090000024065}",170906815488
1.0204300325816871e-07,,,baseline,175228080638.7929,False,58,[],tommy-arias,1.0,1.5839753985228088e-07,0.04321265150792897,0,"{""final_reduction_s"": 0.005364457843825221, ""full_propagation_s"": 17.747721000108868}",170906815488
8.825156996844703e-08,,,baseline,175010385290.82812,False,59,[],shane-long,1.0,1.3716001477013836e-07,0.04103569802828133,0,"{""final_reduction_s"": 0.004600625019520521, ""full_propagation_s"": 16.889257000060752}",170906815488
2.469915162536765e-07,,,baseline,176218835889.47037,False,60,[],david-tyler,1.0,3.812401329398086e-07,0.05312020401470363,0,"{""final_reduction_s"": 0.006547792116180062, ""full_propagation_s"": 19.309795083012432}",170906815488
8.919288038838548e-08,,,baseline,175305551054.06473,False,61,[],nathan-martinez,1.0,1.3838959074466987e-07,0.043987355660647154,0,"{""final_reduction_s"": 0.005345290992408991, ""full_propagation_s"": 17.427450000075623}",170906815488
6.651118588945585e-08,,,baseline,175777022769.78323,False,62,[],anthony-park,1.0,1.0292040607392693e-07,0.04870207281783223,0,"{""final_reduction_s"": 0.004744374891743064, ""full_propagation_s"": 16.966627624817193}",170906815488
1.205646019542161e-07,,,baseline,175277027623.8365,False,63,[],frederick-vargas,1.0,1.8709566322590397e-07,0.04370212135836482,0,"{""final_reduction_s"": 0.004683667095378041, ""full_propagation_s"": 16.616504417033866}",170906815488
1.9393604989306513e-07,,,baseline,175340882778.27628,False,64,[],kenneth-curry,1.0,3.00846013405889e-07,0.04434067290276289,0,"{""final_reduction_s"": 0.004683499922975898, ""full_propagation_s"": 18.21569854184054}",170906815488
1.8210388740055364e-07,,,baseline,175383240074.02786,False,65,[],daniel-petersen,1.0,2.8242298039449736e-07,0.044764245860278606,0,"{""final_reduction_s"": 0.00492808292619884, ""full_propagation_s"": 17.07522379187867}",170906815488
2.3202420791249652e-07,,,baseline,175123540424.85037,False,66,[],david-wilson,1.0,3.6037750492647956e-07,0.04216724936850369,0,"{""final_reduction_s"": 0.0054256669245660305, ""full_propagation_s"": 18.092337334062904}",170906815488
1.0456534989614603e-07,,,baseline,174981243602.10873,False,67,[],kimberly-mayo,1.0,1.6254185069358463e-07,0.04074428114108741,0,"{""final_reduction_s"": 0.004815875086933374, ""full_propagation_s"": 16.468103083083406}",170906815488
1.4206374183609485e-07,,,baseline,175464559575.65137,False,68,[],mary-nichols,1.0,2.2022303462801346e-07,0.04557744087651372,0,"{""final_reduction_s"": 0.004428791115060449, ""full_propagation_s"": 16.80673591606319}",170906815488
2.0211522963600582e-07,,,baseline,174599265885.64792,False,69,[],theodore-anderson,1.0,3.148658282274746e-07,0.03692450397647917,0,"{""final_reduction_s"": 0.004398290999233723, ""full_propagation_s"": 17.127916167024523}",170906815488
2.0138203570214044e-07,,,baseline,174887903496.7316,False,70,[],michael-cooper,1.0,3.1320584566333876e-07,0.039810880087316036,0,"{""final_reduction_s"": 0.004883750109001994, ""full_propagation_s"": 16.346583209000528}",170906815488
2.6446322800187505e-07,,,baseline,176524294303.83868,False,71,[],savannah-hayes,1.0,4.075019718968266e-07,0.056174788158386946,0,"{""final_reduction_s"": 0.004330832976847887, ""full_propagation_s"": 16.578521999996156}",170906815488
1.3040651798775652e-07,,,baseline,175168418065.75336,False,72,[],terri-butler,1.0,2.0249410986491359e-07,0.04261602577753365,0,"{""final_reduction_s"": 0.004240166861563921, ""full_propagation_s"": 16.4573198328726}",170906815488
1.698817184311229e-07,,,baseline,174797236845.93716,False,73,[],david-anderson,1.0,2.6435101748199885e-07,0.03890421357937157,0,"{""final_reduction_s"": 0.004293499980121851, ""full_propagation_s"": 16.303305125096813}",170906815488
2.115657947861798e-07,,,baseline,174899438555.46097,False,74,[],heidi-willis,1.0,3.290227610627405e-07,0.03992623067460954,0,"{""final_reduction_s"": 0.005571542074903846, ""full_propagation_s"": 16.35438562510535}",170906815488
1.0302689891376459e-07,,,baseline,176827751422.4095,False,75,[],charles-johnson,1.0,1.5847804588998782e-07,0.05920935934409499,0,"{""final_reduction_s"": 0.004771208856254816, ""full_propagation_s"": 17.959242458920926}",170906815488
1.3079427162183325e-07,,,baseline,174658993371.8709,False,76,[],jerry-thomas,1.0,2.0368857734907924e-07,0.037521778838709,0,"{""final_reduction_s"": 0.004552583210170269, ""full_propagation_s"": 16.335221082903445}",170906815488
8.300515956156133e-08,,,baseline,174727480761.8154,False,77,[],ricky-vincent,1.0,1.292149540662221e-07,0.038206652738153934,0,"{""final_reduction_s"": 0.004273250000551343, ""full_propagation_s"": 16.58951508300379}",170906815488
3.1912806897968207e-07,,,baseline,176488861158.59875,False,78,[],dan-weeks,1.0,4.918318028267495e-07,0.05582045670598745,0,"{""final_reduction_s"": 0.0046787080354988575, ""full_propagation_s"": 19.476702583953738}",170906815488
1.5904776564750066e-07,,,baseline,175522801788.63235,False,79,[],allen-davis,1.0,2.4646935791405507e-07,0.046159863006323576,0,"{""final_reduction_s"": 0.0049188327975571156, ""full_propagation_s"": 17.28968783398159}",170906815488
1.5863517640477705e-07,,,baseline,175449083113.22012,False,80,[],matthew-herrera,1.0,2.4593327714488404e-07,0.0454226762522012,0,"{""final_reduction_s"": 0.0047387920785695314, ""full_propagation_s"": 16.801147874910384}",170906815488
1.3201647289294759e-07,,,baseline,175392956399.46738,False,81,[],nicole-strickland,1.0,2.0473160019663588e-07,0.044861409114673734,0,"{""final_reduction_s"": 0.0048226669896394014, ""full_propagation_s"": 17.175220916047692}",170906815488
2.699641272372151e-07,,,baseline,175596671524.5662,False,82,[],william-brown,1.0,4.1817559507811927e-07,0.04689856036566198,0,"{""final_reduction_s"": 0.005864000180736184, ""full_propagation_s"": 17.856533375103027}",170906815488
7.702222940187356e-08,,,baseline,175264867205.28134,False,83,[],brandon-king,1.0,1.1953363347356766e-07,0.043580517172813416,0,"{""final_reduction_s"": 0.004576584091410041, ""full_propagation_s"": 17.091790084028617}",170906815488
2.5049237792777584e-07,,,baseline,175122491546.08377,False,84,[],jessica-henderson,1.0,3.8906439826677243e-07,0.04215676058083773,0,"{""final_reduction_s"": 0.004653125070035458, ""full_propagation_s"": 17.265074457973242}",170906815488
2.133859481537576e-07,,,baseline,175434730989.96707,False,85,[],dominique-perkins,1.0,3.3084086355250474e-07,0.045279155019670725,0,"{""final_reduction_s"": 0.004743458004668355, ""full_propagation_s"": 17.263614875031635}",170906815488
2.6292009011868915e-07,,,baseline,176813213011.35846,False,86,[],johnathan-peterson,1.0,4.0446221916508795e-07,0.05906397523358464,0,"{""final_reduction_s"": 0.006346458103507757, ""full_propagation_s"": 18.70709399995394}",170906815488
1.6040818720621182e-07,,,baseline,175112956293.03583,False,87,[],katie-lee,1.0,2.491593303186373e-07,0.042061408050358295,0,"{""final_reduction_s"": 0.004638749873265624, ""full_propagation_s"": 17.00425058300607}",170906815488
1.2586973641110733e-07,,,baseline,175441296138.90924,False,88,[],robert-barrera,1.0,1.9514543643540848e-07,0.04534480650909245,0,"{""final_reduction_s"": 0.004770749947056174, ""full_propagation_s"": 18.68306954111904}",170906815488
6.382717711230069e-08,,,baseline,176304399521.19867,False,89,[],melissa-bennett,1.0,9.84716899957923e-08,0.053975840331986547,0,"{""final_reduction_s"": 0.004700083052739501, ""full_propagation_s"": 17.553561667213216}",170906815488
1.0811247121878086e-07,,,baseline,175105753374.39456,False,90,[],william-rodriguez,1.0,1.6793618487585614e-07,0.0419893788639456,0,"{""final_reduction_s"": 0.005667082965373993, ""full_propagation_s"": 16.591598375001922}",170906815488
5.064694289447927e-08,,,baseline,175505771414.48535,False,91,[],jimmy-barr,1.0,7.849296553766416e-08,0.0459895592648536,0,"{""final_reduction_s"": 0.0047288339119404554, ""full_propagation_s"": 16.95571104204282}",170906815488
2.2404781490103244e-07,,,baseline,176184260608.73697,False,92,[],erika-taylor,1.0,3.458935857409885e-07,0.052774451207369566,0,"{""final_reduction_s"": 0.005174000049009919, ""full_propagation_s"": 17.58841299987398}",170906815488
3.468673724123274e-08,,,baseline,176876512562.03333,False,93,[],benjamin-dean,1.0,5.3341127054991985e-08,0.0596969707403332,0,"{""final_reduction_s"": 0.008092333097010851, ""full_propagation_s"": 24.44338724995032}",170906815488
8.477598256721636e-08,,,baseline,177644008045.19333,False,94,[],michele-galvan,1.0,1.298049256601806e-07,0.06737192557193339,0,"{""final_reduction_s"": 0.017005041940137744, ""full_propagation_s"": 23.996228707954288}",170906815488
1.873711681274714e-07,,,baseline,176537311888.40845,False,95,[],cathy-butler,1.0,2.8869227238991744e-07,0.05630496400408447,0,"{""final_reduction_s"": 0.007794708013534546, ""full_propagation_s"": 24.18865858297795}",170906815488
1.3519558818508393e-07,,,baseline,176733318829.0862,False,96,[],lindsey-chase,1.0,2.0807168806638633e-07,0.05826503341086209,0,"{""final_reduction_s"": 0.01112633291631937, ""full_propagation_s"": 25.261473916936666}",170906815488
2.281157900529342e-07,,,baseline,178488224228.9526,False,97,[],kenneth-hernandez,1.0,3.4762794667511386e-07,0.07581408740952611,0,"{""final_reduction_s"": 0.007289165863767266, ""full_propagation_s"": 28.24220245797187}",170906815488
1.0795291362305354e-07,,,baseline,177252542852.53265,False,98,[],lauren-flowers,1.0,1.656573837132459e-07,0.0634572736453265,0,"{""final_reduction_s"": 0.013136666966602206, ""full_propagation_s"": 24.735027499962598}",170906815488
8.474875589091832e-08,,,baseline,177559446935.65048,False,99,[],kristi-johnson,1.0,1.298250360662813e-07,0.06652631447650492,0,"{""final_reduction_s"": 0.007027915911749005, ""full_propagation_s"": 24.95849512494169}",170906815488
1.1585146497343632e-07,8.167500261130721e-05,5.82167938380255e-11,two_layer,182545886822.83728,False,0,"[100, 90]",daniel-harrison,0.9669380187988281,1.7262288962641498e-07,0.06547549110837281,2,"{""classification_selection_s"": 0.003523916006088257, ""pilot_pack_s"": 0.0007506669498980045, ""pilot_rollout_s"": 0.004803040996193886, ""prefix_propagation_s"": 17.996819874970242, ""selected_anchor_extension_s"": 7.920898497104645e-07, ""symbolic_composition_s"": 0.03752220794558525}",175998337712
1.1236891741664902e-07,6.659579899248591e-05,7.431497021036075e-11,two_layer,178547174247.46085,False,1,"[86, 81]",dustin-robinson,0.963160514831543,1.7118358588507988e-07,0.046934229554608464,2,"{""classification_selection_s"": 0.0028315838426351547, ""pilot_pack_s"": 0.0004892500583082438, ""pilot_rollout_s"": 0.001649125013500452, ""prefix_propagation_s"": 15.717936082975939, ""selected_anchor_extension_s"": 7.499475032091141e-07, ""symbolic_composition_s"": 0.07261533290147781}",173853751292
2.0179368047377133e-07,4.807243109211441e-05,1.2164810628484804e-10,two_layer,177658536796.34454,False,2,"[80, 87]",cole-martin,0.9631576538085938,3.0895155436175564e-07,0.03780788276344538,2,"{""classification_selection_s"": 0.0012036249972879887, ""pilot_pack_s"": 0.00037812511436641216, ""pilot_rollout_s"": 0.0013578329235315323, ""prefix_propagation_s"": 15.203682999825105, ""selected_anchor_extension_s"": 5.830079317092896e-07, ""symbolic_composition_s"": 0.03205729206092656}",173877748520
7.757438534029597e-08,3.9486890444806466e-05,2.4489050873526594e-11,two_layer,183661848705.56,False,3,"[117, 111]",donna-clarke,0.973477840423584,1.1488631395836396e-07,0.040677553275600076,2,"{""classification_selection_s"": 0.0012530421372503042, ""pilot_pack_s"": 0.0003796250093728304, ""pilot_rollout_s"": 0.0026185419410467148, ""prefix_propagation_s"": 15.550067749805748, ""selected_anchor_extension_s"": 6.670597940683365e-07, ""symbolic_composition_s"": 0.07033625012263656}",179594093378
6.784859616699585e-08,4.834390953928347e-05,9.013514406240594e-11,two_layer,186972319712.1141,False,4,"[130, 129]",rebecca-walker,0.9790658950805664,9.87034775299264e-08,0.04322597850114107,2,"{""classification_selection_s"": 0.0012504998594522476, ""pilot_pack_s"": 0.0003667499404400587, ""pilot_rollout_s"": 0.0012317909859120846, ""prefix_propagation_s"": 15.36133679212071, ""selected_anchor_extension_s"": 6.249174475669861e-07, ""symbolic_composition_s"": 0.042083333944901824}",182649721862
1.4916464653555552e-07,8.460452308556299e-05,1.0595421823187918e-10,two_layer,184034790483.4136,False,5,"[114, 112]",monique-stevens,0.9731292724609375,2.204625753157677e-07,0.04616888193413615,2,"{""classification_selection_s"": 0.0020777920726686716, ""pilot_pack_s"": 0.0004622500855475664, ""pilot_rollout_s"": 0.0015287920832633972, ""prefix_propagation_s"": 16.76550495903939, ""selected_anchor_extension_s"": 7.909256964921951e-07, ""symbolic_composition_s"": 0.05182429193519056}",179417902290
8.603168710051503e-08,3.954052073018577e-05,8.162370023879682e-11,two_layer,182728883267.05136,False,6,"[106, 93]",keith-brock,0.9684457778930664,1.2806195973485467e-07,0.059537070570513606,2,"{""classification_selection_s"": 0.0032017920166254044, ""pilot_pack_s"": 0.0004022500943392515, ""pilot_rollout_s"": 0.0022355839610099792, ""prefix_propagation_s"": 15.920375582994893, ""selected_anchor_extension_s"": 7.499475032091141e-07, ""symbolic_composition_s"": 0.0343605000525713}",176775176210
8.506282555942235e-08,5.5319980660439e-05,6.692044310780734e-11,two_layer,184158224401.95657,False,7,"[123, 111]",robert-huff,0.9745278358459473,1.256370093016441e-07,0.039778526639565825,2,"{""classification_selection_s"": 0.0011594169773161411, ""pilot_pack_s"": 0.00044458406046032906, ""pilot_rollout_s"": 0.0013737911358475685, ""prefix_propagation_s"": 15.300216666888446, ""selected_anchor_extension_s"": 5.420297384262085e-07, ""symbolic_composition_s"": 0.05450470792129636}",180180371738
1.7894038408365597e-07,5.402517109719473e-05,7.07395851716697e-11,two_layer,178838998332.97433,False,8,"[90, 71]",kimberly-caldwell,0.962153434753418,2.721541997240113e-07,0.05481182876974344,2,"{""classification_selection_s"": 0.0019002498593181372, ""pilot_pack_s"": 0.0004375828430056572, ""pilot_rollout_s"": 0.0014907089062035084, ""prefix_propagation_s"": 16.20393145806156, ""selected_anchor_extension_s"": 9.580980986356735e-07, ""symbolic_composition_s"": 0.03542966698296368}",173357815456
7.270946643950236e-08,2.0661118215621385e-05,1.5049868349847546e-11,two_layer,185007739641.51663,False,9,"[115, 118]",annette-hansen,0.9743661880493164,1.0689809469520481e-07,0.04931190493516624,2,"{""classification_selection_s"": 0.0015457919798791409, ""pilot_pack_s"": 0.0003951250109821558, ""pilot_rollout_s"": 0.0014144161250442266, ""prefix_propagation_s"": 16.898867417126894, ""selected_anchor_extension_s"": 6.668269634246826e-07, ""symbolic_composition_s"": 0.04384154197759926}",180076549148
4.450563113975367e-08,7.012471606415716e-05,3.95406374948507e-11,two_layer,184365372121.31555,False,10,"[111, 106]",emma-potter,0.971552848815918,6.566054965054584e-08,0.058741646353155375,2,"{""classification_selection_s"": 0.004152707988396287, ""pilot_pack_s"": 0.00047275004908442497, ""pilot_rollout_s"": 0.0013670830521732569, ""prefix_propagation_s"": 16.402809667168185, ""selected_anchor_extension_s"": 6.249174475669861e-07, ""symbolic_composition_s"": 0.05421120906248689}",178491207486
1.545127221205087e-07,2.8103302134208086e-05,5.220770896713992e-11,two_layer,176325895687.24228,False,11,"[68, 68]",alan-campbell,0.9582595825195312,2.3835103887023204e-07,0.05141599057242274,2,"{""classification_selection_s"": 0.0016231248155236244, ""pilot_pack_s"": 0.000412333058193326, ""pilot_rollout_s"": 0.001694000093266368, ""prefix_propagation_s"": 16.623704333091155, ""selected_anchor_extension_s"": 7.501803338527679e-07, ""symbolic_composition_s"": 0.033846499864012}",171184296630
9.90836315730768e-08,7.809633289846455e-05,1.1516436680273476e-10,two_layer,179928489959.358,False,12,"[99, 90]",steven-williams,0.9667730331420898,1.4978588323597053e-07,0.040491326013579965,2,"{""classification_selection_s"": 0.0015852919314056635, ""pilot_pack_s"": 0.00044800015166401863, ""pilot_rollout_s"": 0.001567208906635642, ""prefix_propagation_s"": 16.02413549995981, ""selected_anchor_extension_s"": 5.830079317092896e-07, ""symbolic_composition_s"": 0.03642741707153618}",175879357358
5.7786992962690284e-08,8.53871136223816e-05,1.1675200617816138e-10,two_layer,182938440063.24713,False,13,"[117, 102]",hannah-best,0.9718770980834961,8.591995252838915e-08,0.04254468763247132,2,"{""classification_selection_s"": 0.0011538329999893904, ""pilot_pack_s"": 0.0004070000723004341, ""pilot_rollout_s"": 0.001436874968931079, ""prefix_propagation_s"": 15.288166417041793, ""selected_anchor_extension_s"": 5.420297384262085e-07, ""symbolic_composition_s"": 0.10443108296021819}",178683971300
2.6693449525264136e-07,0.0001854922179342067,3.2136897408114284e-10,two_layer,179633993947.77066,False,14,"[86, 83]",thomas-parsons,0.9634866714477539,4.041895473850512e-07,0.05560225201770663,2,"{""classification_selection_s"": 0.001755082979798317, ""pilot_pack_s"": 0.00048604095354676247, ""pilot_rollout_s"": 0.0015893750824034214, ""prefix_propagation_s"": 16.354158791946247, ""selected_anchor_extension_s"": 9.159557521343231e-07, ""symbolic_composition_s"": 0.03675474994815886}",174073768746
1.2030913920674907e-07,6.629674390405994e-05,1.3348789898709966e-10,two_layer,186117652865.46735,False,15,"[123, 132]",kenneth-frost,0.9783229827880859,1.7582472893041434e-07,0.03851751843467355,2,"{""classification_selection_s"": 0.0012282079551368952, ""pilot_pack_s"": 0.00040191691368818283, ""pilot_rollout_s"": 0.0012953749392181635, ""prefix_propagation_s"": 15.189218957908452, ""selected_anchor_extension_s"": 5.830079317092896e-07, ""symbolic_composition_s"": 0.04870700021274388}",182265901022
8.442558528691623e-08,0.0001093134385325989,7.665700304386358e-11,two_layer,186140446804.56894,False,16,"[122, 127]",joseph-shaffer,0.9772367477416992,1.2336791703391116e-07,0.04483904526568949,2,"{""classification_selection_s"": 0.0034399579744786024, ""pilot_pack_s"": 0.0005652918480336666, ""pilot_rollout_s"": 0.002876291051506996, ""prefix_propagation_s"": 16.278496665880084, ""selected_anchor_extension_s"": 1.0419171303510666e-06, ""symbolic_composition_s"": 0.10806495882570744}",181656542278
1.2694340917353844e-07,0.00012399872708501736,1.622478637073072e-10,two_layer,181494607497.96414,False,17,"[98, 93]",natasha-richardson,0.9671144485473633,1.9024591292934016e-07,0.05432561947964132,2,"{""classification_selection_s"": 0.001206750050187111, ""pilot_pack_s"": 0.00038316682912409306, ""pilot_rollout_s"": 0.0013883330393582582, ""prefix_propagation_s"": 15.342320499941707, ""selected_anchor_extension_s"": 4.998873919248581e-07, ""symbolic_composition_s"": 0.03667837497778237}",176062045550
9.593738485629139e-08,3.061385332536748e-05,3.6716241480241946e-11,two_layer,187735215631.25778,False,18,"[140, 125]",anne-clayton,0.9801464080810547,1.3899879462234714e-07,0.04451872315257788,2,"{""classification_selection_s"": 0.003255999879911542, ""pilot_pack_s"": 0.0005898340605199337, ""pilot_rollout_s"": 0.00360212498344481, ""prefix_propagation_s"": 15.785874542081729, ""selected_anchor_extension_s"": 7.918570190668106e-07, ""symbolic_composition_s"": 0.054933875100687146}",183283343316
9.355938982731622e-08,9.521325597527941e-05,9.311496973433386e-11,two_layer,174117602081.62534,False,19,"[62, 60]",jessica-benson,0.9561195373535156,1.4615497645723415e-07,0.04153452813625336,2,"{""classification_selection_s"": 0.0011302500497549772, ""pilot_pack_s"": 0.00048587494529783726, ""pilot_rollout_s"": 0.001246041152626276, ""prefix_propagation_s"": 15.730816250201315, ""selected_anchor_extension_s"": 5.830079317092896e-07, ""symbolic_composition_s"": 0.06323112500831485}",169964149268
2.6418972831089524e-07,6.849571156438238e-05,8.548521496918012e-11,two_layer,178513011407.57913,False,20,"[94, 73]",alexandra-adkins,0.9631109237670898,4.0254548132905767e-07,0.04615736985579133,2,"{""classification_selection_s"": 0.0022840830497443676, ""pilot_pack_s"": 0.0006176249589771032, ""pilot_rollout_s"": 0.002817583968862891, ""prefix_propagation_s"": 16.234586665872484, ""selected_anchor_extension_s"": 8.33999365568161e-07, ""symbolic_composition_s"": 0.04341562488116324}",173897274422
7.715313271993138e-08,5.0725622689151706e-05,1.16386718599414e-10,two_layer,181548114387.63828,False,21,"[102, 99]",olivia-hodge,0.9688043594360352,1.1559278470396639e-07,0.045301225036382675,2,"{""classification_selection_s"": 0.001149957999587059, ""pilot_pack_s"": 0.0005166670307517052, ""pilot_rollout_s"": 0.0013585418928414583, ""prefix_propagation_s"": 15.688927417155355, ""selected_anchor_extension_s"": 6.249174475669861e-07, ""symbolic_composition_s"": 0.057444874895736575}",177017991884
1.246379728626833e-07,3.4259177849072124e-05,6.02408008037887e-11,two_layer,181464785333.19107,False,22,"[104, 100]",mary-clay,0.9693145751953125,1.8682152879635897e-07,0.041912541491910815,2,"{""classification_selection_s"": 0.0014980831183493137, ""pilot_pack_s"": 0.00038845883682370186, ""pilot_rollout_s"": 0.0014887908473610878, ""prefix_propagation_s"": 15.396081916987896, ""selected_anchor_extension_s"": 6.249174475669861e-07, ""symbolic_composition_s"": 0.061409082962200046}",177273531184
8.127020750055075e-08,5.0161357173561516e-05,1.3251575522707652e-10,two_layer,178945373623.22476,False,23,"[92, 84]",emily-ho,0.9646224975585938,1.235320924624385e-07,0.042605403112247586,2,"{""classification_selection_s"": 0.0016173750627785921, ""pilot_pack_s"": 0.00041641690768301487, ""pilot_rollout_s"": 0.001577791990712285, ""prefix_propagation_s"": 15.851777458097786, ""selected_anchor_extension_s"": 6.670597940683365e-07, ""symbolic_composition_s"": 0.03767149988561869}",174684833312
1.1687105745764197e-07,7.800275086000674e-05,8.026313412587686e-11,two_layer,176207381823.80832,False,24,"[70, 71]",michael-poole,0.9590349197387695,1.8040633314820324e-07,0.046172060538083315,2,"{""classification_selection_s"": 0.0015413330402225256, ""pilot_pack_s"": 0.00039166701026260853, ""pilot_rollout_s"": 0.0015547079965472221, ""prefix_propagation_s"": 15.911273208912462, ""selected_anchor_extension_s"": 5.830079317092896e-07, ""symbolic_composition_s"": 0.03394579188898206}",171590175770
3.7029588308791673e-08,2.431932139840276e-05,2.254460047027108e-11,two_layer,181684815544.71497,False,25,"[84, 107]",courtney-roth,0.9670543670654297,5.543692790062841e-08,0.056735818507149816,2,"{""classification_selection_s"": 0.009359749965369701, ""pilot_pack_s"": 0.0005208340007811785, ""pilot_rollout_s"": 0.001607291866093874, ""prefix_propagation_s"": 16.39294991712086, ""selected_anchor_extension_s"": 7.909256964921951e-07, ""symbolic_composition_s"": 0.04021458304487169}",176011233694
1.5956800237750471e-07,6.644354565538351e-05,8.273805305059976e-11,two_layer,179077923201.31924,False,26,"[82, 90]",randy-hernandez,0.9639682769775391,2.423665400557959e-07,0.04747556755319238,2,"{""classification_selection_s"": 0.0012606249656528234, ""pilot_pack_s"": 0.00047029205597937107, ""pilot_rollout_s"": 0.001338000176474452, ""prefix_propagation_s"": 16.01120787509717, ""selected_anchor_extension_s"": 6.249174475669861e-07, ""symbolic_composition_s"": 0.03274379181675613}",174330366446
1.048047905541412e-07,3.878808073407014e-05,1.0312114586959795e-10,two_layer,181046854915.62103,False,27,"[100, 100]",robert-williams,0.9686355590820312,1.574559416898591e-07,0.041578535456210375,2,"{""classification_selection_s"": 0.0011862500105053186, ""pilot_pack_s"": 0.00038445787504315376, ""pilot_rollout_s"": 0.0014193749520927668, ""prefix_propagation_s"": 15.569794708164409, ""selected_anchor_extension_s"": 6.670597940683365e-07, ""symbolic_composition_s"": 0.04543345794081688}",176889001370
3.3782707170745983e-07,5.67963065241095e-05,1.5628292672387583e-10,two_layer,181163711469.40384,False,28,"[103, 99]",todd-jenkins,0.9689736366271973,5.072150639834286e-07,0.0407468534540385,2,"{""classification_selection_s"": 0.0014975829981267452, ""pilot_pack_s"": 0.0004462080541998148, ""pilot_rollout_s"": 0.0015044158790260553, ""prefix_propagation_s"": 16.176630874862894, ""selected_anchor_extension_s"": 5.417969077825546e-07, ""symbolic_composition_s"": 0.04091733298264444}",177089026124
7.777712936323964e-08,3.6977837029050775e-05,6.38823474831183e-11,two_layer,179193394481.4589,False,29,"[84, 87]",elizabeth-jackson,0.9638118743896484,1.1805892314289588e-07,0.049920488614588976,2,"{""classification_selection_s"": 0.0016425831709057093, ""pilot_pack_s"": 0.0005221669562160969, ""pilot_rollout_s"": 0.0017397499177604914, ""prefix_propagation_s"": 15.904713541967794, ""selected_anchor_extension_s"": 6.670597940683365e-07, ""symbolic_composition_s"": 0.036084957886487246}",174201345620
1.287786638758369e-07,5.440554913682069e-05,8.70071129029356e-11,two_layer,180693048287.88342,False,30,"[95, 90]",megan-ashley,0.9661130905151367,1.9385248578252286e-07,0.05162647971883416,2,"{""classification_selection_s"": 0.0038354170974344015, ""pilot_pack_s"": 0.00043858401477336884, ""pilot_rollout_s"": 0.0015267080161720514, ""prefix_propagation_s"": 15.894374208990484, ""selected_anchor_extension_s"": 4.5797787606716156e-07, ""symbolic_composition_s"": 0.032151333056390285}",175530400316
9.778045349494672e-08,3.754435370439957e-05,1.2158397447523606e-10,two_layer,184951818901.8476,False,31,"[120, 110]",martin-hill,0.9738235473632812,1.4380114512277348e-07,0.05136540345847607,2,"{""classification_selection_s"": 0.0012582920026034117, ""pilot_pack_s"": 0.0004396250005811453, ""pilot_rollout_s"": 0.0018042500596493483, ""prefix_propagation_s"": 15.446523540886119, ""selected_anchor_extension_s"": 5.417969077825546e-07, ""symbolic_composition_s"": 0.2014969999436289}",179815278556
9.722315197368124e-08,8.842813283471695e-05,1.6722109716224734e-10,two_layer,177533273770.7195,False,32,"[72, 81]",lauren-johnson,0.9609107971191406,1.4895628732106899e-07,0.049058326287195086,2,"{""classification_selection_s"": 0.001190084032714367, ""pilot_pack_s"": 0.00041320803575217724, ""pilot_rollout_s"": 0.0014310418628156185, ""prefix_propagation_s"": 15.270637500099838, ""selected_anchor_extension_s"": 5.420297384262085e-07, ""symbolic_composition_s"": 0.03562333295121789}",172627441142
