network_id,statistic,predicted_scale,oracle_scale,base_mse,candidate_mse,sample_mse,oracle_mse,candidate_ratio,sample_ratio,oracle_ratio,base_cross_mse,candidate_cross_mse,candidate_cross_ratio
3420,6.322861754714921e-05,-8.593004775016789e-05,4.769515220000377e-05,1.0280406954310602e-07,1.3025802940170297e-07,1.0271864261981824e-07,3.556350240304126e-08,1.267051294570449,0.9991690316962408,0.3459347724374801,5.0552401344218454e-08,7.80063612028154e-08,1.5430792430938947
3421,0.00020889845149134448,-1.7468560190682625e-05,-0.0001605990844827595,2.1380402925292584e-07,2.0766657686389168e-07,2.1308393298566442e-07,7.138670416065843e-08,0.9712940284124689,0.9966319799033836,0.33388848849153074,-1.2783095021367672e-07,-1.3396840260271087e-07,
3422,0.0005381556217886108,0.00013727477312576117,-0.0012114187426251698,4.577889095468672e-07,4.988784765590897e-07,4.5801551131377567e-07,7.014372189338668e-08,1.0897565802825895,1.0004949918230495,0.1532228510358999,2.7717204747469717e-07,3.182616144869197e-07,1.1482457101521883
3423,0.0001964219524617945,-2.3332229146498725e-05,-0.00021295792032986928,6.262337100255588e-07,6.199355789986495e-07,6.255463844715868e-07,1.5263403742218773e-07,0.9899428425425193,0.9989024456158005,0.2437333458397795,5.040157726362018e-07,4.977176416092924e-07,0.9875040993380669
3424,0.00035766336046824925,5.244754178765819e-05,0.0002176671256995487,2.232871184315353e-07,2.1960951915105122e-07,2.2303476143586827e-07,8.444390128502517e-08,0.9835297293174944,0.9988698094299407,0.3781852794652707,9.051584042836291e-08,8.683824114787886e-08,0.9593706553120432
3425,0.00033038634287620085,3.962796789253534e-05,0.00010669405872559458,2.478693887233873e-07,2.454925561741618e-07,2.480499524979542e-07,1.2108755510450648e-07,0.9904109476306573,1.0007284633874995,0.4885135503345091,1.2632189182245142e-09,-1.1136136310009577e-09,-0.8815682024190784
3426,0.000164364025088016,-3.839872120362294e-05,-0.00011350012174093746,3.9415564306687664e-07,3.871690092585062e-07,3.9418593464162696e-07,1.1104796254350606e-07,0.9822744290706882,1.0000768518104033,0.281736325476544,2.0413759272100392e-07,1.971509589126335e-07,0.9657748790154536
3427,0.0015806990335254885,0.0006272463127390368,0.0018974358906926408,6.311765693918308e-07,4.3349234246930255e-07,6.312427418767829e-07,1.672704137356996e-07,0.6868004350779267,1.0001048398945098,0.2650136615446178,5.297123512926488e-07,3.320281243701207e-07,0.6268083490216485
3428,0.00012121160820490943,-5.8679369376368697e-05,4.518156089680029e-05,1.9157456996330248e-07,2.1581837789771265e-07,1.9148539455480944e-07,8.751198375670374e-08,1.126550240666359,0.9995345133307092,0.4568037593583914,9.919167714654199e-08,1.2343548508095214e-07,1.244413731391932
3429,0.0009017706599262115,0.000308165517872787,0.001446250501148888,5.016266492119941e-07,4.166164165246852e-07,5.010094534999213e-07,8.382968474002814e-08,0.8305308682845068,0.9987696113971569,0.1671156922617973,3.933666604324842e-07,3.083564277451753e-07,0.7838906007086492
